INCHIKEY,SMILES
ORXMVTNKIKCWMQ-JBAQQFLCSA-N,CCCC(=O)OC1C(C(C(OC1OCC(C(CO)O)O)COC(=O)C)OC(=O)C)OC(=O)CCCCCCCCCCCCCO
RXRSNDCGNOOFLH-VZNNHAMSSA-N,C1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)COC(=O)C3=CC=CC=C3)O)O)O
MACFXELYCBWKGT-VFTFQOQOSA-N,C1=C(C=C(C(=C1O)O)O)C(=O)OC2C(C(OC(C2OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)CO)O
XFLTYUCKJRFDOU-XPMKZLBQSA-N,C1=C(C=C(C(=C1O)O)O)C(=O)OC2C(OC(C(C2OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)CO
FNMHEHXNBNCPCI-KAUJWNRDSA-N,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCCC3=CC(=C(C=C3)O)O)COC(=O)C=CC4=CC(=C(C=C4)O)O)O)O)O)O
IGQSSJMCEJLHAO-VSMQRMHTSA-N,CC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)C)O)O)O)OCCC4=CC(=C(C=C4)O)O)CO)OC(=O)C=CC5=CC(=C(C=C5)O)O)O)O)O
ZYVSOIYQKUDENJ-YVQLHGKOSA-N,CC1C(C(CC(O1)OC2C(CC3=C(C2=O)C(=C4C(=C3)C=C(C(=C4O)C)OC5CC(C(C(O5)C)OC(=O)C)OC6CC(C(C(O6)C)OC)O)O)C(C(=O)C(C(C)O)O)OC)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)OC(=O)C)(C)O)O
OWWJIYCJJLVSON-DQLSKFBESA-N,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC(=O)C=CC3=CC=CC=C3)O)O)O)OC(=O)C=CC4=CC=CC=C4)O)O
SDRRSTAVRUERNC-JASYHDAHSA-N,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O
NPVUMVVTBDKDDD-NTQQJVIQSA-N,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)COC4C(C(CO4)(CO)O)O)OCCC5=CC(=C(C=C5)O)O)O)OC6C(C(C(CO6)O)O)O)O)O
MAWCJLLSYLMLHT-UTRMSSBJSA-N,CC1=CC(=CC(=C1C(=O)OC2C(OC(C2OC(=O)C)N3C=CC(=O)NC3=O)CO)OC)OC
DOVSRUBRIYLZCI-BASLNEPJSA-N,CC1=CC(=CC(=C1C(=O)OC2C(C(OC2N3C=CC(=O)NC3=O)CO)O)OC)OC
OHRGHFXATDKGOV-MDKHPKFKSA-N,CC=C(C)CC(C)CC(C)C1C(C=CC(=O)O1)OC(=O)C=CC(=CC(CCO)CO)C
DEJPAJWPCTUPPL-YPMHNXCESA-N,CC(CC1CC=CC(=O)O1)OC(=O)CCC2=CC(=C(C=C2)O)O
PHHROXLDZHUIGO-VKLNETFXSA-N,CC(C)CC(=O)OCC1=COC(C2C1CC(C23CO3)OC(=O)C)OC(=O)CC(C)C
CPMZLIRNESDGDD-RTKYVFNWSA-N,CC(C)CC(=O)OC1C2C(CC(C2(COC(=O)C)O)OC(=O)C)C(=CO1)COC3C(C(C(C(O3)CO)O)O)OC(=O)C
YDHSGSSEZHFAJJ-YRJFMNGISA-N,CC1C(CC2C1C(OC=C2C(=O)OC3CC4C(C3C)C(OC=C4C(=O)OC)OC5C(C(C(C(O5)CO)O)O)O)OC6C(C(C(C(O6)CO)O)O)O)OC(=O)C
KSUJNIIGFXGLMO-IRNXDLHESA-N,CC(=O)OCC1(CC2C34CCC5C6(CCC(C(C6CCC5(C3(CC(C2(CO4)C(C1)O)OC7C(C(C(CO7)OC8C(C(C(C(O8)CO)O)O)O)O)O)C)C)(C)CO)OC9C(C(C(CO9)OC1C(C(C(C(O1)CO)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)O)C)C
LUNCZNVVYHFMOQ-ZCHNZJOUSA-N,CC(C(C)(C(=O)OC1CCC2(CC(=O)C(=C(C)C)CC2C1(C)OC(=O)C)C)O)OC(=O)C
NUENJLVLKHHYJS-KOPIJTNESA-N,CC=C(C)C(=O)OC1C(C(C=C(C1=O)CO)OC(=O)C)C(C)C
BNOWPELKBYSHKU-GFZHNTIHSA-N,CC(=O)C=CC1C2(CCCC(C2C(C(C1(C)O)O)OC(=O)C)(C)C)C
KLSSFMQBLMDBRQ-WCSXKCKPSA-N,CCC(C)C(=O)OC1C(C(=C)C(C2C(C(CC2(C(=O)C(C=CC(C1=O)(C)C)C)OC(=O)C)(C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C
CHSDMOZSQFIUGK-SYPGBUITSA-N,CC(C)CC(=O)OC1C2C(C3C(C2(CO)O)O3)C(=CO1)COC4C(C(C(C(O4)CO)O)O)O
GOHHRVCULPSXEU-RWORTQBESA-N,C1=CC=C(C=C1)C(=O)OC2C3C=COC(C3C4(C2O4)CO)OC5C(C(C(C(O5)CO)O)O)O
RMSKZOXJAHOIER-GGKKSNITSA-N,COC1=C(C=CC(=C1)C=CC(=O)OC2C3C=COC(C3C4(C2O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O
LRHHPZILMPIMIY-GGKKSNITSA-N,COC1=C(C=C(C=C1)C=CC(=O)OC2C3C=COC(C3C4(C2O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O
PRWWZXHOHQRKDQ-SVDQWWJBSA-N,CC(=CCCC(C)(C=C)O)C(=O)OC1C2C(O2)(C3C1(C=COC3OC4C(C(C(C(O4)CO)O)O)O)O)C
RJHSXEZOOUJAQE-ZSOIEALJSA-N,CC(=C)C(=O)OC1CC(CCCC(=CC2C1C(=C)C(=O)O2)CO)CO
OOGZWXIAHJKVAH-UHFFFAOYSA-N,C1=CC=C(C=C1)CCCCCCCCC(=O)C2=C(C=C(C=C2O)O)O
ZUNJWEGRDSXKIO-UHFFFAOYSA-N,COC(=O)C(=C)CCCCCCCC(=O)O
FIMKKXUVGBDUNE-UHFFFAOYSA-N,COC1=C2C(=CC3=C1OCO3)OC=C(C2=O)C4=CC=C(C=C4)OC5C(C(C(C(O5)COC6C(C(C(C(O6)CO)O)O)O)O)O)O
MLRDPISQDDYRHC-BSTKLLGTSA-N,COC1=C2C(=CC3=C1OCO3)OC=C(C2=O)C4=CC=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O
NGRRXMZEVSBATO-UHFFFAOYSA-N,CC1(C2C1OC3=CC(=C4C(=O)CC(OC4=C23)C5=CC=CC=C5)OC)C
IXRKDGGGFFCRIR-UHFFFAOYSA-N,CC1(C=CC2=C(O1)C3=C(C=CC(=C3)OC)NC2=O)C
RCOCBDNPQGVEDL-KEBDBYFISA-N,CC(C)C1CCC(=CC1C=C(CO)C(=O)OCC2(CCC(C3C2C(=O)OCC(=C3)C(=O)O)C(C)C)O)CO
ALGYTGOYQATWBA-UHFFFAOYSA-N,CC12CCCC(C1CC(C3=C2C=CC(=C3)C(C)(C)O)O)(C)C(=O)O
FTGKHGAVFGGOMW-UHFFFAOYSA-N,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C(=O)O)C)(C)C(=O)O)O)C)C(=O)O
SYBLQDYULNRQHI-UHFFFAOYSA-N,CC(C)C1C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)N2CCCC2C(=O)NCC(=O)N1)CC3=CNC4=CC=CC=C43)C(C5=CC=C(C=C5)O)O
CISFAPDYRQPRCZ-UHFFFAOYSA-N,CC1=CC(OC1=O)CC2(C(O2)COC3=C4C(=CC5=C3OC=C5)C=CC(=O)O4)C
HUCNZRPYZDCCEF-UHFFFAOYSA-N,COC1=CC(=CC(=C1O)OC)C2C3C(CC4=C(C5=C(C=C24)OCO5)OC6C(C(C(C(O6)CO)O)O)O)COC3=O
BQRISQXLSXCXSC-UHFFFAOYSA-N,C(CCCC(=O)O)CCCC(=O)OCC(CO)O
CRAONLIHLOSKGE-UHFFFAOYSA-N,CC(C)(C(CC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)O)O
YUXPMUIKXCUNQY-MCRXNTOMSA-N,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC45C3CCC(C4=O)(C(CC5)C6=CC(=O)OC6)C)C)OC)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)O)O
LAUJMTGOOIBBOB-UHFFFAOYSA-N,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C3(C(O2)COC4=CC(=C(C=C43)OC)OC)O)C
URGZBBCARSDFSL-PTRNVCADSA-N,CC1(C(C2(C3CCC4(C(OC(=O)C=C4C35CC(C2=O)C1(O5)O)C6=COC=C6)C)C)CC(=O)OC)C
QUKDLMFYXITHBM-XYOKQWHBSA-N,CC1=CC(OC1=O)CC(=CCOC2=C(C3=C(C=C2)C=CC(=O)O3)OC)C
RVWWDDKOKZXKCJ-ZOLYHUHESA-N,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O
XAFJIIZCMNHLRS-UHFFFAOYSA-N,CC1=CC(=O)C(C2(C1CC3C(C2)OC(=O)C3=C)C)O
UALLEVOGEQZKSX-UHFFFAOYSA-N,CC(CCCCC(=O)C(C)NC(=O)C)C(=O)O
FYTOTHFWELWOCG-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O
RHVWQVSLVMXMBR-XVNBXDOJSA-N,CCC=CCC1=C(CCC1=O)CCCCCCCC(=O)O
UCJHITBUIWHISE-GMMZNBDUSA-N,CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)OC4C(C(C(C(O4)CO)O)O)O
RLYPFWBODVDUHT-UHFFFAOYSA-N,CC1CCC2(C(C1(C)CCC3(C(C(OC3OC)OC)O)O)CC(C(C24CO4)O)O)C
NDSUKTASTPEKBX-LXXMDOISSA-N,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O)O)O
YOGANETYFUQWIM-PXJZQJOASA-N,C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O
VRCXJKSBSNVDFC-UHFFFAOYSA-N,CC(C)(C(CC1=C(C=CC2=C1OC(=O)C=C2)OC)O)OC
DBPWCIPDCMVUFT-UHFFFAOYSA-N,CC(=C)C(C(C1=C(C=CC2=C1OC(=O)C=C2)OC)OC)O
KGGUASRIGLRPAX-UHFFFAOYSA-N,CC(C)(C(CC1=C(C=CC2=C1OC(=O)C=C2)OC)O)O
RBKWJAHRWPDNPM-UHFFFAOYSA-N,CC1(C=CC2=C(O1)C=CC3=C2OC(=CC3=O)C4=CC=CC=C4)C
YIKKMWSQVKJCOP-ABXCMAEBSA-N,CC(C)CCCC(C)C1CCC2C1(CCC3C2C(=O)C=C4C3(CCC(C4)O)C)C
KSVVGBSBNPMXJF-RECXWPGBSA-N,COC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O
DSXFHNSGLYXPNG-WUBGXZNDSA-N,CC1CCC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O
IPRIGHIBTRMTDP-UHFFFAOYSA-N,COC1=CC2=C(C=C1)C(=O)C(=C(O2)C3=CC=CC=C3)O
AZYVCLJYWIHOAD-UHFFFAOYSA-N,CC1=C(C(=O)OC1)C2=C(C=CC3=C2OC(=O)C=C3)OC
PCSZTTAMZGNQNB-UHFFFAOYSA-N,CC(C)(C(C(C1=C(C=C2C(=C1)C=CC(=O)O2)OC)O)O)O
MQGPSCMMNJKMHQ-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O
DEMKZLAVQYISIA-UZQFATADSA-N,C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O
CWZLMWSCLBFCBY-UHFFFAOYSA-N,COC1=CC(=CC2=C1C(=O)CC(O2)C3=CC=C(C=C3)O)O
MFQIWHVVFBCURA-LKBAIHPRSA-N,C1C(OC2=C(C1=O)C(=CC(=C2)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC=C(C=C4)O
FLSOTPIEFVBPBU-LDBVRRDLSA-N,COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(O2)C=C(C=C3OC4C(C(C(C(O4)CO)O)O)O)O
UFEHYRPBLFGEJW-UHFFFAOYSA-N,CC(C)C1(CCC2C(=C1)C(=O)CC3C2(CCCC3(C)C(=O)O)C)O
VNOMXNULTAUIDL-UHFFFAOYSA-N,CC12CCCC(C1CCC3C2=CC(=O)C(C3)(C)C=C)(C)C(=O)O
ZXHLDNILIVGKPC-DLYRPXDVSA-N,CC1(C2C=CC3(C(C2(C=CC1=O)C)CCC4(C35C(O5)C(=O)OC4C6=COC=C6)C)C)C
MRMHZWKIOFZZID-WNXWNNQMSA-N,CC(=O)OC1CC(C2(C3CCC4(C(OC(=O)C5C4(C3(C(CC2C1(C)C)O)C)O5)C6=COC=C6)C)C)OC(=O)C
IKFXPERBVFYFMS-DPILJLKXSA-N,CC(=O)OC1CC(C2(C3CCC4(C(OC(=O)C5C4(C3(C(=O)CC2C1(C)C)C)O5)C6=COC=C6)C)C)OC(=O)C
UPALKCDWIDYZDP-UHFFFAOYSA-N,CC1C(C2=CC(=C(C(=C2C(=O)O1)O)Cl)OC)O
RPJBXUNEXVNBIF-UHFFFAOYSA-N,CC(C)CC1C(=O)N(C(C(=O)N(C(C(=O)NC(C(=O)NCCC(=O)N2CCCC2C(=O)O1)CC3=CC=CC=C3)C(C)C)C)C(C)C)C
UCLZXGHPVJMYSQ-UHFFFAOYSA-N,CC1CCN2C1C(=O)OC(C(=O)N(C(C(=O)N(C(C(=O)NC(C(=O)NCCC2=O)CC3=CC=CC=C3)C(C)C)C)C(C)C)C)CC(C)C
FCWYNTDTQPCVPG-XLRKYUMYSA-N,CC1(C2CCC(=C)C(C2(CCC1O)C)COC3=CC4=C(C=C3)C=CC(=O)O4)C
VPBGBMLWGOFHSN-UHFFFAOYSA-N,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC=C(C4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)OC6C(C(C(C(O6)CO)O)O)O
DFPMSGMNTNDNHN-GORRZPGTSA-N,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
TUUBGLDJKKCMRH-NNNVMGKSSA-N,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)OC5C(C(CO5)(CO)O)O
QXAYVHFIMKYRKA-UHFFFAOYSA-N,CC1CCC23COC(=O)C2=CC(CC3C1(C)CCC4=COC=C4)O
CFNMUZCFSDMZPQ-KPKJPENVSA-N,CC1=CC(OC1=O)CC(=CCOC2=CC3=C(C=C2)C=CC(=O)O3)C
FCWYNTDTQPCVPG-UHFFFAOYSA-N,CC1(C2CCC(=C)C(C2(CCC1O)C)COC3=CC4=C(C=C3)C=CC(=O)O4)C
MPQNEAGCEIDBTL-HQGYOKCVSA-N,COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)COC5C(C(CO5)(CO)O)O)O)O)O
LGOQXEQWOCSLEC-CYZBKYQRSA-N,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)OC)O)CO)O)O)O)O)O
LLQBCHODNVGKSF-RVXDDWIJSA-N,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(C=C4C=CC(=O)OC4=C3)OC)OC5C(C(C(C(O5)C)O)O)O)O)O)O)O)O
RIXHOIPNPVCEHZ-WIYOTWCASA-N,CC1C(C(C(C(O1)OC2=CC=C(C=C2)C3=COC4=C(C3=O)C=CC(=C4)OC5C(C(C(C(O5)C)O)O)O)O)O)O
LWUQVHKGVXRUPD-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C4=C(C=C3O2)OCO4)OC)OC
COCYGNDCWFKTMF-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O
RSIWXFIBHXYNFM-NSHDSACASA-N,COC1=CC(=O)OC(C1)CCC2=CC3=C(C=C2)OCO3
LPNBCGIVZXHHHO-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC
PVFGJHYLIHMCQD-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C=C3)O)O)O
NUGPQONICGTVNA-UHFFFAOYSA-N,C1=CC=C(C(=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O)O
CRULJZWXPCYLAC-UHFFFAOYSA-N,CC1CC2=C(C3C(=O)C4=C(C(C3(CC2)O)O)C(=CC=C4)O)C(=O)C1
OGURJSOPVFCIOO-UHFFFAOYSA-N,COC1=CC2=C(C=C1)OC(=C(C2=O)O)C3=CC=CC=C3
XZQLSABETMKIGG-UHFFFAOYSA-N,COC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3
RMAYNNFCPNGTQW-UHFFFAOYSA-N,CC(=C)C1CC2=C(O1)C=C(C3=C2OC4C(C3=O)C5=CC(=C(C=C5OC4O)OC)OC)O
GPZYYYGYCRFPBU-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC(=C3)O
GOYZKWCPWBKPIG-RNKBQGBYSA-N,CC1(C(C2(C3CCC4(C(OC(=O)CC4(C3=C)OC2CC1=O)C5=COC=C5)C)C)C(C(=O)OC)O)C
NDJDZINMNBVVHS-QWPOMPHKSA-N,CC1C2C(NC(=O)C23C(C=C(CCC(CC=CC(=O)O3)O)C)C=C1C)CC(C)C
KHCREUNEQGORAM-UHFFFAOYSA-N,COC1=C(C(=C2C(=C1)OC=C(C2=O)C3=CC(=C(C=C3)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)OC)O
UOWGLBYIKHMCIS-UHFFFAOYSA-N,CC1=CC2=C(C(=C1)O)OC3=C(C(=C(C=C3)C(CC(C)C)O)OC)C(=O)OC2
KZJNKSIORXDWKH-LUGOROIYSA-N,CCC(C)C(=O)OC1C2C(C=C(CCC=C(C1O)C=O)CO)OC(=O)C2=C
LOFBWESEBFUNJU-WIOBTPJMSA-N,CCC(C)C(=O)OC1C2C(C=C(CCC=C(C1OC)C=O)CO)OC(=O)C2=C
TUKYTUMQZQFKNX-UHFFFAOYSA-N,CC(=O)OC1CC2C(=CCC3C2(CCCC3(C)C(=O)O)C)CC1(C)C=C
GVERAYRFYVBXKO-UHFFFAOYSA-N,CC1=CCC2C(CCCC2(C1CC34C(C(C(=C)C(C3O4)O)O)O)C)(C)CO
FFEZXYJBMGDYNX-UHFFFAOYSA-N,CC1C(C(C(C(O1)OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(C(C(C6(C5CC(C(C6OC(=O)C(C)C)OC(=O)C)(C)C)CO)O)O)C)C)C)O)O)OC7C(C(C(C(O7)C(=O)O)O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)CO)O)O)O)O
KNOJWNDGCRZBBA-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4=C(C5=C(C=C4O)OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O
RCFGIEPQSDGMJJ-UHFFFAOYSA-N,COCC(CC1=CC(=C(C=C1)OC)OC)C(CC2=CC3=C(C(=C2)OC)OCO3)COC
YVMUBJPWZKUGBC-NUTNSJPXSA-N,CC(C)(C(CC1=C(C=C2C(=C1OC)C=CC(=O)O2)OC)O)OC3C(C(C(C(O3)CO)O)O)O
WLSOGIGMSWCVID-UHFFFAOYSA-N,CC1C(C2=CC(=C(C(=C2C(=O)O1)O)OC)OC3C(OC(=O)C4=C(C(=C(C=C34)O)OC)O)C)O
YAEGHQJYDLCTMR-DCIPZJNNSA-N,CC1C2(C(O2)C(O1)(C)C=C(C)C(C(=CC(C)(C3=C(C(=C(C(=O)O3)C)OC)C)O)C)O)C
BGPMMCPSTAYIEL-UTKQBPCESA-N,CC1C(C(C(C(O1)OC2C(C(C(OC2C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
VBZYLQJSPMDPOO-UHFFFAOYSA-N,CC1=CCC2C(CCCC2(C1CC34C(C=C(C(C3O4)O)CO)O)C)(C)C
JCDLLLXYAICSQV-INIZCTEOSA-N,CC(C)(C=C)C1=CC2=CC3=C(C=C2OC1=O)OC(C3)C(C)(C)O
MLOMRDQPPYHSAX-QSDFBURQSA-N,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O)OC
DPBOXKYWJVXMAW-UHFFFAOYSA-N,CC1=C2C=C(C(CCC2(CCC1=O)C)CO)CO
RAYQKHLZHPFYEJ-UHFFFAOYSA-N,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC)OC
FFULTBKXWHYHFQ-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)O)O
LLLIKVGWTVPYAL-UHFFFAOYSA-N,COC1=CC2=C(C=C1)OC(=CC2=O)C3=CC(=CC=C3)OC
LLKIVVHUJOPYIV-UHFFFAOYSA-N,CC1C2C(CC3C(CCCC3(C2CC4(C1=CC(=O)O4)O)C)(C)CO)O
UFMJCOLGRWKUKO-UTOQUPLUSA-N,CCCC=CCC=CCCCCCCCC1=CC(=CC(=C1)O)O
SXRLJXDYAKBNRZ-UHFFFAOYSA-N,CCCCCCCCCCCC1=CC(=CC(=C1)O)O
YSINCDVRUMTOPK-UHFFFAOYSA-N,COC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=C(C=C3)O)O
JTEJPPKMYBDEMY-UHFFFAOYSA-N,COC1=CC2=C(C=C1)NC=C2CCN
XRQSPUXANRGDAV-UHFFFAOYSA-N,COC1=CC=CC2=C1C(=O)C=C(O2)C3=CC=CC=C3
UTMLPTPULBHGMZ-UHFFFAOYSA-N,CC1(CC(=O)C2=C(C=C(C=C2O1)CO)O)C3CCC(=O)O3
SIVAITYPYQQYAP-UHFFFAOYSA-N,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=CC=C3)O)OC
TXCAFRVNHJUDMI-AOHWRSHGSA-N,CC1C(C(C(C(O1)OC2C(C(OC2OC3=C(OC4=CC(=CC(=C4C3=O)O)OC)C5=CC=C(C=C5)O)CO)O)O)O)O
LKVIDBLGZHMPCV-HLAATANNSA-N,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O)C6=CC=C(C=C6)O)O)O)O)O
CVEQISBYHSILGF-UHFFFAOYSA-N,COC1=CC(=C(C=C1C2=COC3=CC(=C(C(=C3C2=O)O)OC)OC4C(C(C(C(O4)CO)O)O)O)O)OC
WWSNSDWQADMAJB-UHFFFAOYSA-N,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC=C(C4=O)C5=CC=C(C=C5)OC)O)O)O)O)O)O)O
OFKKUHQXUNAUKP-CQNMNSRFSA-N,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC=C(C=C5)OC)O)O)O)O
DQBVFTJNUYZVQL-UHFFFAOYSA-N,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(CO4)O)O)O)C5=CC=C(C=C5)O)O)O)O)O
JYXSWDCPHRTYGU-RVCYDTIBSA-N,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC=C(C=C5)O)O)O)O)O
QUQPHWDTPGMPEX-LLHRBZKSSA-N,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
WYMMNGQSPNWCIK-UHFFFAOYSA-N,CC1(C=CC2=C(O1)C(=C3C(=C2O)C=CC(=O)O3)C(C)(C)C=C)C
JUXUXBIHGDQKND-UHFFFAOYSA-N,CC(C)C(C1=C(C(=C(C=C1O)O)C(=O)C(C)C)O)C2=C(C(C(=O)C(C2=O)(C)C)(C)C)O
AHUAGKUYEMQHTH-UHFFFAOYSA-N,COC1=CC(=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC)OC)OC
DOFJNFPSMUCECH-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)OC
VGRPJNIVIGBNNK-UHFFFAOYSA-N,CC1CCC2C(C(CCC2(C13CC4=C(C=C5C(=C4O3)CN(C5=O)C(CCC(=O)N)C(=O)O)O)C)O)(C)C
ZVVZLQBYQRVNQJ-UHFFFAOYSA-N,CC1CC(=O)C(=C(N1)C)C(=O)C
VGOJYSUPEJWUNN-UHFFFAOYSA-N,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3=C(OC4=CC(=CC(=C4C3=O)O)OC)C5=CC=C(C=C5)O)COC(=O)CC(C)(CC(=O)O)O)O)O)O
SWRXIGFQDQTNKP-UHFFFAOYSA-N,CC(CCC(C(C)(C)O)O)C1CCC2(C1(C(CC3=C2CCC4C3(CC(C(C4(C)C)O)OC(=O)CC(C)(CC(=O)O)O)C)O)C)C
NEFQWEGQYZRALY-QMYZBKRTSA-N,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)COC(=O)CC(C)(CC(=O)O)O)O)O)O)O)O
VUXVICJLLYFORC-FQRWNCDPSA-N,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)OC)O)COC(=O)CC(C)(CC(=O)O)O)O)O)O)O)O
KNCNSYQYJUBLPW-UHFFFAOYSA-N,COC1=CC2=C(C(=CC(=O)O2)C3=CC(=C(C=C3)O)O)C(=C1)OC4C(C(C(C(O4)COC5C(C(CO5)(CO)O)O)O)O)O
VRHZMFGDDGFRLP-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC)O)O
VOCJFEUCJDTXSA-UHFFFAOYSA-N,CC1CCC2(C(C1(C)CCC(CCO)CO)CCC=C2C(=O)O)CO
OLDFOHABNQZMKB-UHFFFAOYSA-N,CC1CCC2(C(C1(C)CCC(C)CC(=O)O)CC(=O)C=C2COC(=O)C)C
